3.955137967,11.87042311,-2.708558723,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.118000585,-0.05455146
4.000957748,4.23883414,1.812857665,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.031161569,0.12620997
8.755436425,2.019115468,-1.135413068,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.054828532,-0.117872101
11.09869708,0.086990318,0.044512835,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.129871231,0.005784758
10.04904629,5.131111418,-1.354732717,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.027870236,-0.12697736
5.708418638,5.41918359,2.71946205,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.118588352,0.053261644
7.419801289,7.097714643,-1.037114376,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.060132285,0.115256706
0.992686425,7.435647225,-1.309942909,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.1189873,-0.052364324
7.479933574,7.212971349,2.653259086,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.060132285,0.115256706
11.91046994,1.486638863,-1.35390071,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.027975872,-0.126954128
3.917785967,6.549214561,-0.115538444,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.1291811,0.014568578
11.93844581,1.359684735,-1.35390071,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.027975872,-0.126954128
5.600485668,9.020291861,1.182812865,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.049181929,0.1203376
8.471396453,2.810725302,-1.845981836,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.035324311,-0.125108725
1.349648326,7.278554255,-1.393111377,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.1189873,-0.052364324
8.514637813,8.966727632,-0.058747056,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.016893708,0.128897644
11.99439755,1.10577648,-1.35390071,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.027975872,-0.126954128
4.995345397,5.735175081,3.031574087,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.120131481,0.049683269
9.303721743,0.840394461,-1.135413068,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.054828532,-0.117872101
5.748031455,9.38130466,1.182812865,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.049181929,0.1203376
0.222720205,1.904217501,2.757383544,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.020244068,-0.128414087
4.755082434,5.834541619,-0.551061345,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.120131481,0.049683269
10.29987841,3.988315178,-1.354732717,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.027870236,-0.12697736
4.687324007,9.29698575,-1.968931807,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.050401043,-0.119832111
4.636922964,9.177153639,-1.968931807,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.050401043,-0.119832111
5.895577241,9.742317458,1.182812865,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.049181929,0.1203376
1.609368456,10.70583225,2.693329251,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.113540228,-0.063313637
9.727109615,9.748433561,-2.958941915,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.117021167,-0.05662196
9.577864401,0.251033958,-1.135413068,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.054828532,-0.117872101
2.976610999,6.187429358,1.016529393,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.064134907,0.113078352
6.195137864,9.792580031,-1.25196631,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.125189347,-0.035037513
9.49306728,9.635189641,-1.640825053,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.117021167,-0.05662196
2.912476091,6.30050771,0.319668675,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.064134907,0.113078352
8.261653276,8.71130853,3.255891983,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.060132285,0.115256706
6.393484753,7.430737078,-0.629804184,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.105058571,-0.076568248
9.819503179,0,-0.935413068,1,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.09640198,-0.087216158
2.75515607,6.680331767,-0.784893194,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.1291811,0.014568578
8.32178556,8.826565236,0.005721282,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.060132285,0.115256706
2.784206277,6.526664413,0.439399897,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.064134907,0.113078352
6.570705906,9.687467492,0.99226245,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.125189347,-0.035037513
1.495828228,10.64251861,-0.388426482,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.113540228,0.063313637
8.497744105,9.095625276,-2.213245866,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.016893708,0.128897644
0.202476136,1.775803414,1.823954196,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.020244068,-0.128414087
0.182232068,1.647389327,-2.098287078,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,0.020244068,0.128414087
3.31350466,6.430740849,3.248606123,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.120131481,0.049683269
1.627370812,10.71231753,0.934557207,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.116303504,-0.058081796
3.778095725,7.899858118,-0.815765021,0,1.566350594,10.68184412,2.693079787,6.687332507,0.187107525,1.678315786,8.490599906,9.150134939,-0.086688861,-0.096876424
